dist,payoff,exact,q_mean,abs_err,pct_err,N,M,tau,noise_std,length_scale,shots,time_s
gamma,policy_limit,1.9478343710072936,2.1159185802629916,0.168084209255698,8.629286542919754,32,6,8,0.001,3.0,65536,4.868939599997248
gamma,deductible_with_limit,1.0788083093197212,1.111108033598515,0.032299724278793907,2.9940188631993,32,6,8,0.001,3.0,65536,4.858983099999023
gamma,stop_loss,1.0943071914960318,1.1262689994032034,0.03196180790717151,2.9207345209416378,32,6,8,0.001,3.0,65536,4.859349300000758
weibull,ordinary_deductible,0.9256128274064236,0.968945978591034,0.04333315118461045,4.6815633817468125,32,6,8,0.001,3.0,65536,4.829321799999889
weibull,franchise_deductible,1.6268013317246828,1.7716386359802643,0.1448373042555815,8.903195579636613,32,6,8,0.001,3.0,65536,4.854401500000677
weibull,policy_limit,1.7853605191923019,1.9359396584551478,0.15057913926284594,8.434102672493735,32,6,8,0.001,3.0,65536,4.859379499997885
weibull,deductible_with_limit,0.9234985804117545,0.9676885815905376,0.044190001178783134,4.785064332105462,32,6,8,0.001,3.0,65536,4.846140000001469
weibull,stop_loss,0.9256128274064236,0.968945978591034,0.04333315118461045,4.6815633817468125,32,6,8,0.001,3.0,65536,4.913406399999076
pareto,ordinary_deductible,0.486,0.6733360095564527,0.1873360095564527,38.54650402396146,32,6,4,0.01,2.0,32768,0.7560292999987723
pareto,franchise_deductible,1.485,2.314208967065609,0.8292089670656091,55.83898768118579,32,6,4,0.01,2.0,32768,0.7533594999986235
pareto,policy_limit,1.4750000000538668,2.3954087129257027,0.9204087128718359,62.40059070089645,32,6,4,0.01,2.0,32768,0.7237668000016129
pareto,deductible_with_limit,0.4811111111370867,0.67179957819727,0.19068846706018328,39.63501624593512,32,6,4,0.01,2.0,32768,0.7151580999998259
pareto,stop_loss,0.486,0.6733360095564527,0.1873360095564527,38.54650402396146,32,6,4,0.01,2.0,32768,0.7351589000027161
lognormal,ordinary_deductible,0.8579739047504147,1.0197380430903589,0.16176413833994419,18.854202609693765,32,6,4,0.01,2.0,32768,0.7118850000006205
lognormal,franchise_deductible,1.3569725786927767,1.6412574994026892,0.2842849207099125,20.949938500877817,32,6,4,0.01,2.0,32768,0.7078724999992119
lognormal,policy_limit,1.4655262805158773,1.8890754267001255,0.4235491461842482,28.900822306315476,32,6,4,0.01,2.0,32768,0.7152912000019569
lognormal,deductible_with_limit,0.7484181837430338,0.8901819968961565,0.1417638131531227,18.941791665740272,32,6,4,0.01,2.0,32768,0.7068140000010317
lognormal,stop_loss,0.8579739047504147,1.0197380430903589,0.16176413833994419,18.854202609693765,32,6,4,0.01,2.0,32768,0.7132703000024776
gamma,ordinary_deductible,1.0943071914960318,1.152909656388754,0.05860246489272214,5.35521153000982,32,6,4,0.01,2.0,32768,0.7230884000018705
gamma,franchise_deductible,1.829066071877044,2.0009616897702736,0.1718956178932296,9.397999368979876,32,6,4,0.01,2.0,32768,0.7098426999982621
gamma,policy_limit,1.9478343710072936,2.238595018521,0.29076064751370634,14.927380471438328,32,6,4,0.01,2.0,32768,0.725599900000816
gamma,deductible_with_limit,1.0788083093197212,1.1384447466917762,0.05963643737205504,5.527992031286892,32,6,4,0.01,2.0,32768,0.7110610999989149
gamma,stop_loss,1.0943071914960318,1.152909656388754,0.05860246489272214,5.35521153000982,32,6,4,0.01,2.0,32768,0.7204712999991898
weibull,ordinary_deductible,0.9256128274064236,1.0497128914349918,0.12410006402856821,13.407340559043227,32,6,4,0.01,2.0,32768,0.7307465000012598
weibull,franchise_deductible,1.6268013317246828,1.8529904252880454,0.2261890935633626,13.903916179092631,32,6,4,0.01,2.0,32768,0.7136480000008305
weibull,policy_limit,1.7853605191923019,2.0913501909125785,0.3059896717202766,17.13881697455181,32,6,4,0.01,2.0,32768,0.710591300001397
weibull,deductible_with_limit,0.9234985804117545,1.0448910857249247,0.12139250531317025,13.14485023453374,32,6,4,0.01,2.0,32768,0.7213885999990453
weibull,stop_loss,0.9256128274064236,1.0497128914349918,0.12410006402856821,13.407340559043227,32,6,4,0.01,2.0,32768,0.7249391999976069
pareto,ordinary_deductible,0.486,0.6619170834475248,0.17591708344752477,36.1969307505195,32,6,4,0.01,2.0,65536,0.8390286000030756
pareto,franchise_deductible,1.485,2.1760122777367923,0.6910122777367922,46.5328133156089,32,6,4,0.01,2.0,65536,0.8417732999987493
pareto,policy_limit,1.4750000000538668,2.2659957422062,0.790995742152333,53.626829974470915,32,6,4,0.01,2.0,65536,0.8336139999992156
pareto,deductible_with_limit,0.4811111111370867,0.6569552815685484,0.17584417043146172,36.54959662350369,32,6,4,0.01,2.0,65536,0.8290150000029826
pareto,stop_loss,0.486,0.6619170834475248,0.17591708344752477,36.1969307505195,32,6,4,0.01,2.0,65536,0.8846384000025864
lognormal,ordinary_deductible,0.8579739047504147,0.9948663835027892,0.13689247875237454,15.95531961921344,32,6,4,0.01,2.0,65536,0.8152247999969404
lognormal,franchise_deductible,1.3569725786927767,1.594671587847591,0.23769900915481434,17.516861643866,32,6,4,0.01,2.0,65536,0.8159532000026957
lognormal,policy_limit,1.4655262805158773,1.8656786209565919,0.40015234044071457,27.304344231879462,32,6,4,0.01,2.0,65536,0.8220594999984314
lognormal,deductible_with_limit,0.7484181837430338,0.8775902466325578,0.129172062889524,17.25934319814371,32,6,4,0.01,2.0,65536,0.8128381000024092
lognormal,stop_loss,0.8579739047504147,0.9948663835027892,0.13689247875237454,15.95531961921344,32,6,4,0.01,2.0,65536,0.8199834000006376
gamma,ordinary_deductible,1.0943071914960318,1.1442826336900649,0.04997544219403305,4.566856782299988,32,6,4,0.01,2.0,65536,0.8259376999994856
gamma,franchise_deductible,1.829066071877044,1.9583512825636549,0.12928521068661092,7.068372907597288,32,6,4,0.01,2.0,65536,0.8204536999983247
gamma,policy_limit,1.9478343710072936,2.155430430857414,0.20759605985012053,10.657788102525643,32,6,4,0.01,2.0,65536,0.8312893999973312
gamma,deductible_with_limit,1.0788083093197212,1.1289741981409507,0.05016588882122952,4.650120729313191,32,6,4,0.01,2.0,65536,0.8167068000002473
gamma,stop_loss,1.0943071914960318,1.1442826336900649,0.04997544219403305,4.566856782299988,32,6,4,0.01,2.0,65536,0.8341342000021541
weibull,ordinary_deductible,0.9256128274064236,1.0522607382588631,0.12664791085243954,13.682601094380708,32,6,4,0.01,2.0,65536,0.8257987999968464
weibull,franchise_deductible,1.6268013317246828,1.872342805708808,0.2455414739841253,15.093513214905602,32,6,4,0.01,2.0,65536,0.8217280999997456
weibull,policy_limit,1.7853605191923019,2.0838543120921034,0.2984937928998015,16.718964583962027,32,6,4,0.01,2.0,65536,0.8339975000017148
weibull,deductible_with_limit,0.9234985804117545,1.0474385650074722,0.12393998459571776,13.420701149368028,32,6,4,0.01,2.0,65536,0.823764900000242
weibull,stop_loss,0.9256128274064236,1.0522607382588631,0.12664791085243954,13.682601094380708,32,6,4,0.01,2.0,65536,0.828802199997881
pareto,ordinary_deductible,0.486,0.589273944233564,0.10327394423356406,21.249782764107835,32,6,5,0.01,2.0,32768,0.8605587999991258
pareto,franchise_deductible,1.485,1.7029394594160219,0.21793945941602177,14.676057873132779,32,6,5,0.01,2.0,32768,0.8652379999984987
pareto,policy_limit,1.4750000000538668,1.7604457116080994,0.2854457115542326,19.352251630088688,32,6,5,0.01,2.0,32768,0.8542473999987124
pareto,deductible_with_limit,0.4811111111370867,0.5820271011955318,0.1009159900584451,20.975609941731385,32,6,5,0.01,2.0,32768,0.8570833000012499
pareto,stop_loss,0.486,0.589273944233564,0.10327394423356406,21.249782764107835,32,6,5,0.01,2.0,32768,0.8617709999998624
lognormal,ordinary_deductible,0.8579739047504147,0.9597605448038595,0.10178664005344484,11.863605581693614,32,6,5,0.01,2.0,32768,0.8487087000030442
lognormal,franchise_deductible,1.3569725786927767,1.4882206353142495,0.13124805662147287,9.672122980400173,32,6,5,0.01,2.0,32768,0.8325966000011249
lognormal,policy_limit,1.4655262805158773,1.7885108005514434,0.3229845200355661,22.038807787320806,32,6,5,0.01,2.0,32768,0.8535425999980362
lognormal,deductible_with_limit,0.7484181837430338,0.8359393597625895,0.08752117601955567,11.69415414011449,32,6,5,0.01,2.0,32768,0.8461753999981738
lognormal,stop_loss,0.8579739047504147,0.9597605448038595,0.10178664005344484,11.863605581693614,32,6,5,0.01,2.0,32768,0.8413876000013261
gamma,ordinary_deductible,1.0943071914960318,1.2398814709836115,0.14557427948757962,13.302871498867189,32,6,5,0.01,2.0,32768,0.8585663999983808
gamma,franchise_deductible,1.829066071877044,2.141234732013854,0.3121686601368099,17.067106811316705,32,6,5,0.01,2.0,32768,0.8931282000012288
gamma,policy_limit,1.9478343710072936,2.2966590459672913,0.3488246749599977,17.90833348831442,32,6,5,0.01,2.0,32768,0.8541966000011598
gamma,deductible_with_limit,1.0788083093197212,1.2270450100151997,0.14823670069547856,13.740782251571106,32,6,5,0.01,2.0,32768,0.84178890000112
gamma,stop_loss,1.0943071914960318,1.2398814709836115,0.14557427948757962,13.302871498867189,32,6,5,0.01,2.0,32768,0.8580149000008532
weibull,ordinary_deductible,0.9256128274064236,1.035167223003454,0.10955439559703051,11.835876983684747,32,6,5,0.01,2.0,32768,0.8610470999992685
weibull,franchise_deductible,1.6268013317246828,1.840046595565283,0.21324526384060016,13.108254811577044,32,6,5,0.01,2.0,32768,0.8413976999981969
weibull,policy_limit,1.7853605191923019,2.0776257146125565,0.29226519542025464,16.370094010618963,32,6,5,0.01,2.0,32768,0.8602558000020508
weibull,deductible_with_limit,0.9234985804117545,1.0328921643608024,0.10939358394904797,11.845560596343672,32,6,5,0.01,2.0,32768,0.8463561000025948
weibull,stop_loss,0.9256128274064236,1.035167223003454,0.10955439559703051,11.835876983684747,32,6,5,0.01,2.0,32768,0.8506331999997201
pareto,ordinary_deductible,0.486,0.5820391505658714,0.09603915056587142,19.761142091743093,32,6,5,0.01,2.0,65536,0.9738662999989174
pareto,franchise_deductible,1.485,1.5660364832668907,0.08103648326689061,5.457002240194654,32,6,5,0.01,2.0,65536,0.9714147999984561
pareto,policy_limit,1.4750000000538668,1.5904300641171802,0.11543006406331346,7.825767054854101,32,6,5,0.01,2.0,65536,0.9698968999982753
pareto,deductible_with_limit,0.4811111111370867,0.5758776538864429,0.09476654274935614,19.697433826747265,32,6,5,0.01,2.0,65536,0.9619350000029954
pareto,stop_loss,0.486,0.5820391505658714,0.09603915056587142,19.761142091743093,32,6,5,0.01,2.0,65536,0.9884610000008252
lognormal,ordinary_deductible,0.8579739047504147,0.938505824834931,0.08053192008451626,9.386290146894744,32,6,5,0.01,2.0,65536,0.9519094999996014
lognormal,franchise_deductible,1.3569725786927767,1.4626390381450962,0.10566645945231956,7.786926656551313,32,6,5,0.01,2.0,65536,0.9534811999983503
lognormal,policy_limit,1.4655262805158773,1.7424957168479354,0.27696943633205806,18.898974383083907,32,6,5,0.01,2.0,65536,0.9555242999995244
lognormal,deductible_with_limit,0.7484181837430338,0.8231406381564256,0.07472245441339176,9.984051167715533,32,6,5,0.01,2.0,65536,0.953103399999236
lognormal,stop_loss,0.8579739047504147,0.938505824834931,0.08053192008451626,9.386290146894744,32,6,5,0.01,2.0,65536,0.9537729999974545
gamma,ordinary_deductible,1.0943071914960318,1.2340542134827273,0.13974702198669542,12.770364946212837,32,6,5,0.01,2.0,65536,0.9643512999973609
gamma,franchise_deductible,1.829066071877044,2.1134650043133467,0.28439893243630276,15.548860525549186,32,6,5,0.01,2.0,65536,0.9533292000014626
gamma,policy_limit,1.9478343710072936,2.2597048246159557,0.31187045360866206,16.0111382287285,32,6,5,0.01,2.0,65536,0.9802042999981495
gamma,deductible_with_limit,1.0788083093197212,1.22069137889538,0.14188306957565877,13.151833217258766,32,6,5,0.01,2.0,65536,0.9612622999993619
gamma,stop_loss,1.0943071914960318,1.2340542134827273,0.13974702198669542,12.770364946212837,32,6,5,0.01,2.0,65536,0.9628922000010789
weibull,ordinary_deductible,0.9256128274064236,1.0391003907228142,0.11348756331639065,12.260802784505909,32,6,5,0.01,2.0,65536,0.9690775000017311
weibull,franchise_deductible,1.6268013317246828,1.8517175469253788,0.22491621520069605,13.825671937595912,32,6,5,0.01,2.0,65536,1.005256799999188
weibull,policy_limit,1.7853605191923019,2.0626139681196913,0.27725344892738946,15.529269631929527,32,6,5,0.01,2.0,65536,0.961394999998447
weibull,deductible_with_limit,0.9234985804117545,1.0366121917072346,0.11311361129548014,12.24837955300883,32,6,5,0.01,2.0,65536,0.957836400000815
weibull,stop_loss,0.9256128274064236,1.0391003907228142,0.11348756331639065,12.260802784505909,32,6,5,0.01,2.0,65536,0.9648750000014843
pareto,ordinary_deductible,0.486,0.6040166715259074,0.11801667152590745,24.283265746071493,32,6,6,0.01,2.0,32768,1.1151314999988244
pareto,franchise_deductible,1.485,1.864106151283576,0.37910615128357583,25.529033756469747,32,6,6,0.01,2.0,32768,1.1235325999987253
pareto,policy_limit,1.4750000000538668,1.8783298084491233,0.40332980839525656,27.344393788510306,32,6,6,0.01,2.0,32768,1.1103233999965596
pareto,deductible_with_limit,0.4811111111370867,0.6007195523706848,0.11960844123359804,24.860876929428695,32,6,6,0.01,2.0,32768,1.1200313000008464
pareto,stop_loss,0.486,0.6040166715259074,0.11801667152590745,24.283265746071493,32,6,6,0.01,2.0,32768,1.1197599999977683
lognormal,ordinary_deductible,0.8579739047504147,0.9055239833294957,0.047550078579081,5.542135759118846,32,6,6,0.01,2.0,32768,1.1062299999975949
lognormal,franchise_deductible,1.3569725786927767,1.4242415370834962,0.06726895839071956,4.957282073859024,32,6,6,0.01,2.0,32768,1.1006242000003112
lognormal,policy_limit,1.4655262805158773,1.7930488124052255,0.3275225318893482,22.34845845098442,32,6,6,0.01,2.0,32768,1.0958346000006713
lognormal,deductible_with_limit,0.7484181837430338,0.8014018783081488,0.05298369456511498,7.079423738761899,32,6,6,0.01,2.0,32768,1.1196244999991904
lognormal,stop_loss,0.8579739047504147,0.9055239833294957,0.047550078579081,5.542135759118846,32,6,6,0.01,2.0,32768,1.1048348000003898
gamma,ordinary_deductible,1.0943071914960318,1.1499558575870263,0.0556486660909945,5.0852874333135825,32,6,6,0.01,2.0,32768,1.1179322999996657
gamma,franchise_deductible,1.829066071877044,1.9609253142516976,0.13185924237465363,7.209102197130343,32,6,6,0.01,2.0,32768,1.1040613000004669
gamma,policy_limit,1.9478343710072936,2.1433503975136676,0.195516026506374,10.03761045685141,32,6,6,0.01,2.0,32768,1.1209620999979961
gamma,deductible_with_limit,1.0788083093197212,1.1313651632757875,0.05255685395606635,4.871750940554754,32,6,6,0.01,2.0,32768,1.1022313000030408
gamma,stop_loss,1.0943071914960318,1.1499558575870263,0.0556486660909945,5.0852874333135825,32,6,6,0.01,2.0,32768,1.116492000001017
weibull,ordinary_deductible,0.9256128274064236,0.9808776403501789,0.05526481294375529,5.970618741165013,32,6,6,0.01,2.0,32768,1.1070261000022583
weibull,franchise_deductible,1.6268013317246828,1.7418261393278658,0.11502480760318301,7.070611841781405,32,6,6,0.01,2.0,32768,1.1018395999999484
weibull,policy_limit,1.7853605191923019,1.9635113809463722,0.17815086175407036,9.978425076559098,32,6,6,0.01,2.0,32768,1.175426999998308
weibull,deductible_with_limit,0.9234985804117545,0.981161717572591,0.057663137160836486,6.243987633974119,32,6,6,0.01,2.0,32768,1.107090600002266
weibull,stop_loss,0.9256128274064236,0.9808776403501789,0.05526481294375529,5.970618741165013,32,6,6,0.01,2.0,32768,1.1179763000000094
pareto,ordinary_deductible,0.486,0.5998195768295039,0.11381957682950394,23.419666014301225,32,6,6,0.01,2.0,65536,1.261128900001495
pareto,franchise_deductible,1.485,1.7091382905142185,0.2241382905142184,15.093487576715042,32,6,6,0.01,2.0,65536,1.2422704999989946
pareto,policy_limit,1.4750000000538668,1.7262629521951462,0.25126295214127947,17.034776415735823,32,6,6,0.01,2.0,65536,1.2255580999990343
pareto,deductible_with_limit,0.4811111111370867,0.5965225445625055,0.11541143342541882,23.988519648329998,32,6,6,0.01,2.0,65536,1.21783940000023
pareto,stop_loss,0.486,0.5998195768295039,0.11381957682950394,23.419666014301225,32,6,6,0.01,2.0,65536,1.2264046000018425
lognormal,ordinary_deductible,0.8579739047504147,0.892021786056767,0.03404788130635228,3.96840522979039,32,6,6,0.01,2.0,65536,1.2140886000015598
lognormal,franchise_deductible,1.3569725786927767,1.4130743838976787,0.056101805204902044,4.1343359538589235,32,6,6,0.01,2.0,65536,1.2040398999997706
lognormal,policy_limit,1.4655262805158773,1.7232545120150313,0.257728231499154,17.58605321007492,32,6,6,0.01,2.0,65536,1.214253899997857
lognormal,deductible_with_limit,0.7484181837430338,0.7853038493115658,0.03688566556853201,4.928483349249642,32,6,6,0.01,2.0,65536,1.217656500000885
lognormal,stop_loss,0.8579739047504147,0.892021786056767,0.03404788130635228,3.96840522979039,32,6,6,0.01,2.0,65536,1.221130499998253
gamma,ordinary_deductible,1.0943071914960318,1.1372815396496487,0.04297434815361689,3.927082677293429,32,6,6,0.01,2.0,65536,1.2499372999991465
gamma,franchise_deductible,1.829066071877044,1.9206969369785656,0.09163086510152163,5.009707768920956,32,6,6,0.01,2.0,65536,1.2098422000017308
gamma,policy_limit,1.9478343710072936,2.059439172273763,0.11160480126646943,5.729686411106641,32,6,6,0.01,2.0,65536,1.224911000001157
gamma,deductible_with_limit,1.0788083093197212,1.1201958948687787,0.041387585549057526,3.836417016027237,32,6,6,0.01,2.0,65536,1.2249155999998038
gamma,stop_loss,1.0943071914960318,1.1372815396496487,0.04297434815361689,3.927082677293429,32,6,6,0.01,2.0,65536,1.215604599998187
weibull,ordinary_deductible,0.9256128274064236,0.9823673655579139,0.05675453815149034,6.131563486486799,32,6,6,0.01,2.0,65536,1.224929500000144
weibull,franchise_deductible,1.6268013317246828,1.7526271366484258,0.12582580492374307,7.734552613769168,32,6,6,0.01,2.0,65536,1.2161116999996011
weibull,policy_limit,1.7853605191923019,1.933457635319642,0.1480971161273401,8.295081835591352,32,6,6,0.01,2.0,65536,1.2751153999997769
weibull,deductible_with_limit,0.9234985804117545,0.9821192599124471,0.05862067950069261,6.347674023987755,32,6,6,0.01,2.0,65536,1.2312328000007255
